Wall time,Step,Value
1589173657.882205,10656000,0.008201338350772858
1589173706.3857827,10680000,-0.008624846115708351
1589173733.3314972,10692000,-0.008577796630561352
1589173781.667841,10716000,-0.0066093700006604195
1589173809.0569348,10728000,-0.01021434087306261
1589173883.841316,10764000,-0.009561269544064999
1589173907.936137,10776000,-0.009428948163986206
1589173959.4630284,10800000,-0.009647564962506294
1589173983.5474122,10812000,-0.003797625657171011
1589174156.0742607,10896000,-0.008743184618651867
1589174183.0076597,10908000,-0.010070494376122952
1589174206.7814536,10920000,-0.0117826322093606
1589174230.6791553,10932000,-0.012194899842143059
1589174257.45146,10944000,-0.011584342457354069
1589174281.1718419,10956000,-0.014878123067319393
1589174305.0193658,10968000,-0.011162523180246353
1589174356.3687768,10992000,-0.01099790446460247
1589174380.3880026,11004000,-0.01234184019267559
1589174407.6668482,11016000,-0.007813719101250172
1589174482.3209271,11052000,-0.007177014369517565
1589174506.4540317,11064000,-0.00976416002959013
1589174530.6668606,11076000,-0.010592765174806118
1589174558.0112355,11088000,-0.009200150147080421
1589174605.7712467,11112000,-0.01150122657418251
1589174756.3072429,11184000,-0.008397095836699009
1589174783.3771987,11196000,-0.008003883063793182
1589174807.566321,11208000,-0.0053846873342990875
1589174858.142332,11232000,-0.009721918031573296
1589174956.1597848,11280000,-0.007004913873970509
1589175031.255504,11316000,-0.008748594671487808
1589175106.248963,11352000,-0.008595036342740059
1589175205.2611315,11400000,-0.01088178250938654
1589175279.6056952,11436000,-0.0132058747112751
1589175306.9922075,11448000,-0.012956476770341396
1589175331.3413596,11460000,-0.007907613180577755
1589175382.7535355,11484000,-0.014081734232604504
1589175407.2109766,11496000,-0.009539742022752762
1589175431.5440545,11508000,-0.00812601763755083
1589175506.451482,11544000,-0.008013597689568996
1589175533.5822213,11556000,-0.0063850414007902145
1589175581.7360048,11580000,-0.0042584980838000774
1589175632.4123394,11604000,-0.0075165582820773125
1589175656.3161721,11616000,-0.010235393419861794
1589175707.1708488,11640000,-0.009695551358163357
1589175757.9367857,11664000,-0.008836358785629272
1589175781.5301752,11676000,-0.005419595167040825
1589175832.7400737,11700000,-0.0066713145934045315
1589175880.7429626,11724000,-0.00942821055650711
1589175908.2753248,11736000,-0.01569291204214096
1589175932.3990793,11748000,-0.004929823335260153
1589175956.4067616,11760000,-0.01071969699114561
1589176031.2148893,11796000,-0.009905273094773293
1589176057.8055115,11808000,-0.010541332885622978
1589176081.6636322,11820000,-0.01016147155314684
1589176156.2469168,11856000,-0.012321047484874725
1589176180.2284522,11868000,-0.0075870053842663765
1589176379.9871624,11964000,-0.008848415687680244
1589176454.7582724,12000000,-0.009131534025073051
1589176478.6695158,12012000,-0.0062575386837124825
1589176529.2023158,12036000,-0.013631786219775677
1589176579.548683,12060000,-0.01310698315501213
1589176603.2931101,12072000,-0.006267687305808067
1589176678.7348864,12108000,-0.010218064300715923
1589176703.095135,12120000,-0.008579745888710022
1589176753.7847795,12144000,-0.011338736861944199
1589176778.122187,12156000,-0.011270852759480476
1589176805.002413,12168000,-0.0042512440122663975
1589176829.9047506,12180000,-0.004893227480351925
1589176904.8731542,12216000,-0.010183429345488548
1589177105.3283706,12312000,-0.007595207076519728
1589177128.846259,12324000,0.0012871715007349849
1589177152.4523253,12336000,-0.004500809125602245
1589177203.1959083,12360000,-0.011087397113442421
1589177253.8264449,12384000,-0.008598092943429947
1589177277.5556011,12396000,-0.0060623749159276485
1589177301.3822794,12408000,-0.007018862757831812
1589177351.6447713,12432000,-0.010067376308143139
1589177402.534396,12456000,-0.009462250396609306
1589177426.6663895,12468000,-0.0029402850195765495
1589177450.6305254,12480000,-0.008793638087809086
1589177525.063591,12516000,-0.010822334326803684
1589177551.7328172,12528000,-0.0068544247187674046
1589177575.5664515,12540000,-0.00820371974259615
1589177700.5788844,12600000,-0.0044451188296079636
1589177748.2067063,12624000,-0.0011121629504486918
1589177775.171542,12636000,-0.01005264651030302
1589177822.8427405,12660000,-0.011540113016963005
1589177849.7937305,12672000,-0.009117744863033295
1589177898.038284,12696000,-0.011258824728429317
1589178048.4784844,12768000,-0.008604529313743114
1589178075.907694,12780000,-0.0020103694405406713
1589178123.5053422,12804000,-0.007922226563096046
1589178174.3521168,12828000,-0.006990491878241301
1589178273.4596958,12876000,-0.008851110003888607
1589178324.296332,12900000,-0.0028088290710002184
1589178375.3461006,12924000,-0.009042739868164062
1589178423.6351516,12948000,-0.010260941460728645
1589178474.3306425,12972000,-0.013242903165519238
1589178524.940849,12996000,-0.00765187619253993
1589178549.1628969,13008000,-0.003690941957756877
1589178572.7257466,13020000,-0.005363909061998129
1589178599.4197178,13032000,-0.00519980164244771
1589178623.4436798,13044000,-0.005068092606961727
1589178722.2657967,13092000,-0.004542273003607988
1589178773.0614982,13116000,-0.0003750700270757079
1589178797.201866,13128000,-0.007722205948084593
1589178947.7376437,13200000,-0.0067972284741699696
1589178999.4778683,13224000,-0.0037474639248102903
1589179050.3677144,13248000,-0.00902152992784977
1589179074.1572633,13260000,-0.010911935940384865
1589179097.7370818,13272000,-0.009089869447052479
1589179247.18649,13344000,-0.0053119841031730175
1589179321.9647684,13380000,0.0003303401463199407
1589179372.6812203,13404000,-0.0120614692568779
1589179447.522517,13440000,-0.007039223797619343
1589179522.4684236,13476000,-0.006820413284003735
1589179546.5805616,13488000,-0.0033646905794739723
1589179597.1662214,13512000,0.0003855926333926618
1589179620.7587597,13524000,-0.009269209578633308
1589179647.5963814,13536000,-0.0069587877951562405
1589179671.2905898,13548000,-0.005383684299886227
1589179721.583533,13572000,-0.003978658001869917
1589179745.3221753,13584000,-0.013235623948276043
1589179795.7534556,13608000,-0.008299149572849274
1589179819.5941892,13620000,3.4601137031131657e-06
