Wall time,Step,Value
1589185896.7340667,16548000,1112.8194580078125
1589185923.698247,16560000,216.60227966308594
1589185998.2690067,16596000,369.8125915527344
1589186046.1975255,16620000,151.64373779296875
1589186073.0900533,16632000,73.80638122558594
1589186097.0506697,16644000,3175.89794921875
1589186120.8489847,16656000,2838.11669921875
1589186147.6911643,16668000,1657.1318359375
1589186171.5213933,16680000,976.606689453125
1589186222.5729551,16704000,365.7043151855469
1589186246.9058185,16716000,208.99990844726562
1589186321.4959772,16752000,895.6432495117188
1589186446.9847198,16812000,98.41316223144531
1589186744.5566523,16956000,122.64884948730469
1589186768.6963732,16968000,201.48614501953125
1589186792.3323848,16980000,116.20943450927734
1589186819.3248162,16992000,1491.5645751953125
1589186918.5034068,17040000,46.84765625
1589186993.354704,17076000,241.6965789794922
1589187017.077584,17088000,193.05239868164062
1589187067.3345308,17112000,130.68777465820312
1589187091.0660212,17124000,72.54757690429688
1589187118.592393,17136000,67.54258728027344
1589187142.1988149,17148000,77.53524780273438
1589187192.6775954,17172000,248.95960998535156
1589187240.6568294,17196000,319.2559509277344
1589187267.9907892,17208000,258.8997802734375
1589187291.9119287,17220000,403.0804443359375
1589187343.1643066,17244000,475.1222229003906
1589187367.2796454,17256000,541.0923461914062
1589187391.0381799,17268000,209.1417999267578
1589187442.0699587,17292000,371.6160888671875
1589187493.027451,17316000,93.37879180908203
1589187643.1581519,17388000,101.19483184814453
1589187691.220669,17412000,46.33394241333008
1589187817.7284963,17472000,54.20647430419922
1589187842.121959,17484000,72.5765609741211
1589187944.875871,17532000,116.65953826904297
1589188067.9715352,17592000,183.2069091796875
1589188094.840412,17604000,334.1145324707031
1589188193.7627409,17652000,311.2136535644531
1589188292.7718325,17700000,323.0130310058594
1589188367.608827,17736000,216.35104370117188
1589188441.4795365,17772000,123.94847106933594
1589188468.3998215,17784000,240.50909423828125
1589188492.2056208,17796000,61.82356262207031
1589188566.978838,17832000,111.29159545898438
1589188591.17163,17844000,150.05145263671875
1589188665.8984883,17880000,53.075679779052734
1589188716.1486866,17904000,132.97169494628906
1589188740.0503156,17916000,72.33126831054688
1589188767.0643108,17928000,275.2940979003906
1589188941.5664108,18012000,66.20257568359375
1589188965.127636,18024000,58.13422393798828
1589188992.2170897,18036000,80.62239074707031
1589189015.9347773,18048000,83.28724670410156
1589189066.925515,18072000,828.806396484375
1589189090.8589885,18084000,96.4160385131836
1589189114.599029,18096000,79.8353042602539
1589189141.6468205,18108000,107.76300811767578
1589189166.1386237,18120000,321.28289794921875
1589189190.0204942,18132000,156.07205200195312
1589189217.4366472,18144000,70.1410140991211
1589189242.0236642,18156000,310.1750793457031
1589189266.0770125,18168000,82.44035339355469
1589189341.5775084,18204000,2378.6650390625
1589189392.7528067,18228000,729.7301635742188
1589189519.8340604,18288000,1645.140625
1589189543.788544,18300000,499.14947509765625
1589189567.619451,18312000,616.7669067382812
1589189618.5179236,18336000,295.57305908203125
1589189792.2045937,18420000,560.7320556640625
1589189843.1568584,18444000,173.42886352539062
1589189968.1178012,18504000,463.1022644042969
1589189992.0407078,18516000,178.30340576171875
1589190090.3506055,18564000,126.73177337646484
1589190140.9876328,18588000,377.00604248046875
1589190164.9807465,18600000,184.9205780029297
1589190216.0167315,18624000,177.67047119140625
1589190239.6419165,18636000,170.6717071533203
1589190290.202149,18660000,304.85528564453125
1589190314.2860754,18672000,418.8612976074219
1589190464.4605768,18744000,94.86813354492188
1589190491.3741798,18756000,90.90615844726562
1589190515.322072,18768000,1058.1458740234375
1589190640.7639918,18828000,122.10887908935547
1589190664.6733108,18840000,512.7772827148438
1589190889.731332,18948000,614.7722778320312
1589190913.9800215,18960000,336.3315124511719
1589190989.2623591,18996000,234.95457458496094
1589191015.9247432,19008000,549.978271484375
1589191039.9565973,19020000,533.5086669921875
1589191090.2807887,19044000,153.6336669921875
1589191137.894187,19068000,172.56227111816406
1589191188.5615451,19092000,552.135498046875
1589191263.321512,19128000,217.90420532226562
1589191287.0405717,19140000,149.36026000976562
1589191338.6667385,19164000,246.34408569335938
1589191362.574751,19176000,305.1654357910156
1589191414.019086,19200000,227.5900115966797
1589191464.7521298,19224000,174.03961181640625
1589191488.710399,19236000,447.5389709472656
1589191539.614082,19260000,237.82400512695312
1589191563.545709,19272000,775.6348266601562
1589191663.2130508,19320000,218.14950561523438
1589191690.3522873,19332000,218.21328735351562
1589191737.9813693,19356000,295.6665954589844
1589191764.9795046,19368000,1471.708984375
1589191788.7495325,19380000,308.9225769042969
1589191812.6559107,19392000,136.40159606933594
1589191863.631607,19416000,5462.0107421875
1589191887.321549,19428000,4676.2275390625
1589191914.2796926,19440000,2421.99755859375
1589191938.8152359,19452000,1663.41650390625
1589192038.592899,19500000,421.5700988769531
1589192089.8428543,19524000,841.2672119140625
1589192113.8799384,19536000,658.1444702148438
1589192140.6286798,19548000,340.5948791503906
1589192188.9139962,19572000,149.1934356689453
1589192240.2830765,19596000,360.37347412109375
1589192291.6352603,19620000,118.41470336914062
1589192339.7631001,19644000,752.143310546875
1589192366.7771473,19656000,413.0666198730469
1589192390.6109166,19668000,462.5661926269531
1589192441.98727,19692000,186.58901977539062
1589192466.7476351,19704000,4183.76123046875
1589192491.0181162,19716000,1217.2447509765625
1589192518.113125,19728000,240.50424194335938
1589192542.0711215,19740000,204.13047790527344
1589192566.1467247,19752000,285.5085144042969
1589192617.0340817,19776000,677.2600708007812
1589192640.6050594,19788000,426.16119384765625
1589192715.219721,19824000,267.73760986328125
1589192742.4800663,19836000,292.73333740234375
1589192790.9248993,19860000,525.60693359375
1589192817.6952405,19872000,664.4428100585938
1589192892.9848166,19908000,509.29986572265625
1589192916.897727,19920000,227.75537109375
1589192940.7437139,19932000,649.5333251953125
1589192968.46987,19944000,156.61875915527344
1589192993.0438137,19956000,227.7986602783203
1589193044.5447981,19980000,169.6398468017578
1589193143.5508168,20028000,227.83143615722656
1589193194.3622022,20052000,148.04119873046875
1589193219.1480436,20064000,882.3582153320312
1589193243.6318681,20076000,123.17533111572266
1589193319.124018,20112000,449.9428405761719
1589193345.901914,20124000,557.2333374023438
1589193394.1904867,20148000,163.3857421875
1589193496.3871315,20196000,112.03189849853516
1589193520.8531954,20208000,259.5525207519531
1589193544.6470618,20220000,212.2917022705078
1589193571.3310504,20232000,472.7798156738281
1589193618.9822087,20256000,151.7819366455078
1589193721.1928692,20304000,137.51144409179688
1589193745.250347,20316000,5289.7158203125
1589193795.3496423,20340000,1213.7470703125
1589193819.1353416,20352000,317.7100830078125
1589193842.816193,20364000,164.91746520996094
1589193869.790007,20376000,511.1814880371094
1589193918.2825172,20400000,197.92593383789062
1589193992.660387,20436000,7301.36962890625
1589194019.373282,20448000,4306.06396484375
1589194043.2833576,20460000,2590.85888671875
1589194066.9619875,20472000,1820.516845703125
1589194093.5141742,20484000,533.5405883789062
1589194168.2356427,20520000,294.1172790527344
1589194192.0686767,20532000,321.3137512207031
1589194289.9160073,20580000,194.78668212890625
1589194317.2088606,20592000,236.9695281982422
1589194364.9270506,20616000,287.2672119140625
1589194391.9783027,20628000,174.60218811035156
1589194416.2070105,20640000,957.3822021484375
1589194515.441288,20688000,363.6896057128906
1589194590.9378834,20724000,779.0475463867188
1589194641.8613224,20748000,685.1431884765625
1589194717.9498153,20784000,222.8596954345703
1589194741.9207554,20796000,409.388427734375
1589194769.16075,20808000,235.37757873535156
1589194793.0658143,20820000,200.880126953125
1589194817.1689367,20832000,2400.577392578125
1589194867.468916,20856000,338.93096923828125
1589194891.3456428,20868000,1234.170166015625
1589194918.1848645,20880000,203.4043426513672
1589194992.817104,20916000,137.60423278808594
1589195016.948472,20928000,179.88619995117188
1589195067.7247903,20952000,952.3446044921875
1589195091.7919242,20964000,770.4216918945312
1589195115.6783183,20976000,514.2366333007812
1589195190.6735377,21012000,187.16055297851562
1589195241.7167447,21036000,520.1759643554688
1589195265.812827,21048000,1162.087646484375
1589195292.714749,21060000,508.7247009277344
1589195316.6835632,21072000,889.4177856445312
1589195490.1525822,21156000,5116.60888671875
1589195517.1970837,21168000,3794.62353515625
1589195591.748547,21204000,653.9602661132812
1589195714.3034124,21264000,196.23768615722656
1589195816.1733146,21312000,197.08963012695312
1589195864.2535717,21336000,240.20172119140625
1589195915.2563283,21360000,4225.36474609375
1589195965.7470703,21384000,499.2206115722656
1589195989.7994206,21396000,199.35372924804688
1589196013.7900784,21408000,413.9793395996094
1589196041.217286,21420000,285.0229187011719
1589196140.2697053,21468000,1787.1873779296875
1589196164.760431,21480000,528.5020141601562
1589196191.9251406,21492000,445.9958801269531
1589196239.631805,21516000,352.4817810058594
1589196266.3286579,21528000,221.85989379882812
1589196290.4672632,21540000,266.0902099609375
1589196388.875361,21588000,390.2452087402344
1589196440.6155245,21612000,386.0047607421875
1589196492.0159297,21636000,4311.3134765625
1589196540.092069,21660000,3108.451171875
1589196567.275504,21672000,2538.15478515625
1589196615.286383,21696000,672.4569091796875
1589196717.023736,21744000,650.3878784179688
1589196764.9689178,21768000,805.207763671875
1589196791.8840394,21780000,397.6172790527344
1589196866.7768953,21816000,900.2979125976562
1589196942.211723,21852000,676.9794921875
1589197040.3378263,21900000,609.7080688476562
1589197091.2658222,21924000,1174.32958984375
1589197115.0639753,21936000,377.4548034667969
1589197190.3411787,21972000,348.2830810546875
1589197289.5584025,22020000,339.21771240234375
1589197317.1147804,22032000,156.4709930419922
1589197341.2724707,22044000,512.041259765625
1589197366.076421,22056000,352.9712219238281
1589197441.2728398,22092000,308.50848388671875
1589197468.973519,22104000,233.29544067382812
1589197493.2043302,22116000,171.4871826171875
1589197545.5253704,22140000,4391.568359375
1589197570.7380657,22152000,1183.9617919921875
1589197594.7893164,22164000,475.3543701171875
1589197646.8457527,22188000,170.6526336669922
1589197670.7436335,22200000,658.2803955078125
1589197745.3761032,22236000,306.8094177246094
1589197772.223461,22248000,1535.709716796875
1589197820.1348858,22272000,1909.8603515625
1589197871.055109,22296000,1900.69287109375
1589197894.902813,22308000,737.9375610351562
1589197921.6372936,22320000,252.42576599121094
1589198094.6913452,22404000,4253.64990234375
1589198118.4196498,22416000,1269.8218994140625
1589198145.4707289,22428000,857.0064086914062
1589198169.5231802,22440000,1623.7213134765625
1589198319.7368119,22512000,801.9464721679688
1589198343.2985733,22524000,297.1546325683594
1589198369.9172368,22536000,270.82073974609375
1589198394.1295283,22548000,495.41375732421875
1589198417.7925382,22560000,678.1117553710938
1589198469.1107829,22584000,486.49530029296875
1589198543.823942,22620000,303.0815734863281
1589198618.564346,22656000,275.51214599609375
1589198717.822176,22704000,627.837890625
1589198744.7821388,22716000,1025.1844482421875
1589198769.1160138,22728000,2277.52685546875
1589198793.2303944,22740000,1551.253662109375
1589198820.9023836,22752000,636.427978515625
1589198869.0783315,22776000,519.9181518554688
1589198896.0454879,22788000,272.3668518066406
1589198995.1416051,22836000,514.8516845703125
1589199069.7583237,22872000,757.349853515625
1589199093.7880294,22884000,758.0897216796875
1589199168.8861783,22920000,266.5254211425781
1589199195.796164,22932000,411.0364685058594
1589199219.9292703,22944000,385.5495300292969
1589199243.7840133,22956000,345.5698547363281
1589199270.8644316,22968000,839.7134399414062
1589199318.2851617,22992000,286.41351318359375
1589199345.3091924,23004000,293.1494445800781
1589199369.4374332,23016000,1944.7115478515625
1589199393.1025958,23028000,743.3502197265625
1589199420.3056855,23040000,565.800048828125
1589199519.0353026,23088000,1090.7132568359375
1589199542.5585103,23100000,563.7525024414062
1589199569.2540865,23112000,189.50442504882812
1589199644.321102,23148000,1421.593017578125
1589199692.573891,23172000,292.2481994628906
1589199719.1600559,23184000,343.6052551269531
1589199743.564504,23196000,919.8582153320312
1589199794.407938,23220000,567.3157348632812
1589199818.4133232,23232000,412.7793884277344
1589199842.563536,23244000,1129.509521484375
1589199893.281578,23268000,430.9440612792969
1589199917.206572,23280000,273.577392578125
1589199991.9631326,23316000,339.5914306640625
1589200042.866026,23340000,3063.843505859375
1589200094.193489,23364000,530.0183715820312
1589200118.8567293,23376000,451.2676086425781
1589200169.43046,23400000,592.8604125976562
1589200244.5265667,23436000,1516.44873046875
1589200292.2277343,23460000,593.0020751953125
1589200319.015816,23472000,168.02487182617188
1589200343.3549058,23484000,560.9237060546875
1589200394.0401845,23508000,2957.650634765625
1589200442.1220505,23532000,2315.532470703125
1589200468.698937,23544000,1132.326171875
1589200492.6838365,23556000,1208.61376953125
1589200591.3067715,23604000,1255.162353515625
1589200618.207336,23616000,1158.7005615234375
1589200666.1468487,23640000,892.7821044921875
1589200716.738461,23664000,519.2269287109375
1589200842.4774814,23724000,691.2059326171875
1589200941.3261132,23772000,1195.696044921875
1589200965.1486313,23784000,652.6360473632812
1589200992.1215928,23796000,741.667236328125
1589201016.1523874,23808000,569.2102661132812
1589201314.9435592,23952000,1766.67236328125
1589201365.504168,23976000,840.4629516601562
1589201414.2079694,24000000,426.5409240722656
